MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
367.0519,332.7216,1010.3869308339256,723.9495,0.8808032309714092,0.8993785675996444,0.0619185125,0.7575590994998236,0.7817969569234318,0.7584240436553955,0.7850125279832394,260.0899
