MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
350.03223,316.51712,1080.507403954272,783.497,0.8845850097698917,0.9017776144030324,0.00827183359375,0.7227408224741981,0.7434965482458835,0.7293896675109863,0.7581858558857695,297.05176
