MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
343.05237,332.06458,1092.2141502471025,769.1707,0.8484261505085109,0.8765442631641825,0.01045853671875,0.7167003595434298,0.7593495532261285,0.7170127034187317,0.7608038783073425,295.9128
