MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
369.09058,318.09583,1104.7169320690255,809.7972,0.8750416108872221,0.8846968488409186,0.03161585,0.7101772735140961,0.7161188427785519,0.7143714427947998,0.7287647457832985,305.57837
