MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
309.13455,290.7109,992.8464760475307,706.2654,0.8895648707585186,0.9096159833957146,0.01301754140625,0.7659036330990593,0.7935112172952528,0.7703495025634766,0.8024854228851643,262.37766
