MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
378.89413,338.98267,1145.3461812919272,831.88074,0.8606684807925549,0.8747113211873806,0.0148190015625,0.6884670382086283,0.7077420515936866,0.69254469871521,0.7174782676899687,308.77066
